GRELHA_ECC840_2025_1_MODELO_02
NN
235
NB
430
NOS
8	0	0	1
9	0	0	1
10	0	0	1
11	0	0	1
12	0	0	1
13	0	0	1
14	0	0	1
15	0	0	1
16	0	0	1
17	0	0	1
18	0	0	1
19	0	0	1
20	0	0	1
21	1	1	1
22	0	0	1
42	0	0	1
43	0	0	1
63	0	0	1
64	0	0	1
84	0	0	1
85	0	0	1
105	0	0	1
106	0	0	1
126	0	0	1
127	0	0	1
147	0	0	1
148	0	0	1
168	0	0	1
169	0	0	1
189	0	0	1
190	0	0	1
210	0	0	1
211	1	1	1
212	0	0	1
213	0	0	1
214	0	0	1
215	0	0	1
216	0	0	1
